q1,q2,q3,q4,q5,q6,X,Y,Z,R11,R12,R13,R21,R22,R23,R31,R32,R33
1.1336691642286274,3.0559915490552294,1.9989533220134765,-2.9603075248629884,-2.356356060636854,0.7522702810522004,-0.401772702233320,-0.722823610529677,0.192580761573904,-0.605314292534937,-0.549592616237745,0.575797328432392,0.109208056881079,0.659194185431876,0.744000420836618,-0.788459388659421,0.513235795779830,-0.338999720302328
2.1864266026862476,0.5920507599731049,1.688544586647791,-1.5331433154351053,-0.6356997780207165,2.688430279943991,-1.06085889603311,0.339617272134961,0.390141555735116,0.277975131051276,0.0281767937889728,-0.960174929275286,-0.896605051980226,-0.351094285515245,-0.269874384560812,-0.344716125646253,0.935916059788651,-0.0723320243676562
-2.496119162674781,-1.8877887877227244,2.3310570380719096,0.09033646104235604,-2.7766689208887785,2.9936760958182917,-0.224554167231570,0.668827603677027,0.181058435258542,0.0663047307095692,0.983237917507154,0.169843693617768,-0.907886748903632,0.130064858067948,-0.398528272348348,-0.413938804475644,-0.127774529042213,0.901292591713321
-1.9811263954183547,2.9751081827108745,-2.323656497486143,-0.868983412598257,-2.9404994314897155,-0.3891858582116914,-0.0597733725079726,-0.0639006293667240,0.442783053121129,-0.122240177084304,-0.942788172865018,0.310173822577341,0.632428830357826,0.166863953536675,0.756432545269135,-0.764912487568761,0.288629316106233,0.575848942210905
-0.13814762275817527,-0.8065413304169584,1.9392083296680935,-3.1411900147007525,1.1790422296462415,1.646547602307658,0.594522992608402,-0.822170791708530,0.329007367880262,-0.775926616049696,0.484919625439195,0.403473472944106,-0.628633033129166,-0.541140099251124,-0.558558772772668,-0.0525204356845296,-0.687037371506379,0.724721500984422
-0.9844489365689042,2.1013422497949295,-1.582328187801575,0.17777453293522827,1.7938886709326187,-2.165975751021822,-0.0949725335275397,-0.155333559837765,0.958955360504511,0.471673778122720,0.879530900760011,-0.0628429919698453,-0.841888631637526,0.470385773560001,0.264500956428994,0.262197213850439,-0.0718513649184357,0.962335701513991
-0.044726718911501706,-1.3592299243435724,2.362826690506333,2.744586169518594,1.86047065293784,2.3084795138622907,0.164910170666858,-0.756113519857012,0.163507304577727,-0.469794224438747,0.767277000872360,0.436553995075422,-0.872646020969439,-0.328940785113817,-0.360952742024371,-0.133350323472432,-0.550530620239258,0.824095702821448
0.02556542223234226,0.5495783338330722,-0.11829190315329319,-2.590069446175579,-0.135150958950363,-1.8999078809094627,0.460990267274286,0.307250614603262,1.41895060788720,-0.711296388925718,-0.701700950498052,-0.0409050506828219,0.699440572917029,-0.712364109215765,0.0576217047537467,-0.0695724949871163,0.0123754584302909,0.997500133318241
-1.0426049530738628,-1.1767178726174707,2.598714752788828,0.1724622390541719,-0.03606890813312624,2.6035707492882123,-0.386386528371436,-0.508799615974514,-0.0564740884349683,-0.188078679428009,-0.923206348219559,-0.335136463178393,-0.840150897097457,0.327964228337376,-0.431955941083587,0.508697238493541,0.200323497219312,-0.837315720628050
-1.8104493240047546,-1.646809875215698,2.696446487091083,1.408425361312509,-1.326042013058046,3.039953389416773,-0.488681988563282,0.260317331683328,0.000160003404264355,0.344487289197680,0.936641612235775,0.0634901394675037,0.120501933467771,-0.111186923474541,0.986466802319670,0.931025129420126,-0.332174590052634,-0.151169607102756
0.5104331936744173,-0.29868262949261926,-0.47784098148591436,0.6074419211796727,0.6054184007666041,-2.217111311448393,0.307557718321919,0.0993415761579106,1.41591179172021,0.0856428695720778,0.995803355539793,-0.0322641594830737,-0.941170541547697,0.0914844272040334,0.325313097341568,0.326899542083306,0.00250532928755318,0.945055772275312
2.442001556131258,0.5295721206580297,-2.5825352868216793,-3.1143312474663802,-1.1202430664181091,-0.7841667489712485,0.170167951560816,-0.0317034965864953,0.252802921559142,-0.0584559257405194,0.212760435337393,0.975354244313758,-0.697738992205010,0.690046969256753,-0.192342088416204,-0.713963026705554,-0.691786222307595,0.108113917341069
2.0389111078647346,0.3481475988529814,0.2071591972507778,-2.1695534534617873,2.775561121942583,-1.878701871347441,-0.501679881813792,0.512208093030873,1.15816397980039,0.450962675975443,-0.748449666558310,0.486267170911035,-0.840304980301779,-0.539675692948216,-0.0513584123673126,0.300865759030661,-0.385451998398785,-0.872299576964982
2.8257125077442495,-3.1123522275909634,0.3025431151618636,0.4718511190426904,2.9763338059644706,-2.897811731111668,0.762972897874070,-0.217096018887803,1.11327327767501,0.988991085532861,-0.0766295301345236,-0.126588103105683,-0.0620617166285617,-0.991393784195117,0.115267983362254,-0.134331589976628,-0.106142733009127,-0.985235375006249
-2.0375344264151316,-1.9152442711804136,0.30496027157656913,1.1005549234421768,-1.1318956210975788,0.5855538218417697,-0.481082423397648,0.623739933390650,1.26372891741478,-0.348271244140189,0.539350023480028,0.766686828292451,-0.455376521019739,-0.812244609175459,0.364542067489288,0.819353015866180,-0.222171661193543,0.528488777887948
-1.1145275128671317,2.4003895571491425,-1.6938949015008304,-2.133288337570763,-2.0638203004101543,1.9582576072102489,-0.121713761718487,-0.150440339508922,0.843564501096988,0.688141787426289,0.408995369026940,-0.599319337675892,0.0546319306976479,0.794439828420071,0.604880741277267,0.723516573788051,-0.448985687003947,0.524343036875283
2.798906045313217,2.5720335834549672,2.482928507569963,1.4385776999368716,-1.9930005226011416,-2.6326729648785037,0.321289972659280,-0.562974900035482,0.0891428280518436,-0.325205311931119,-0.487297348228731,-0.810421371572240,0.894949630432020,0.118232340461860,-0.430216541590978,0.305461395402716,-0.865195011588808,0.397656796547560
0.06516024607565507,-0.40241749223780454,3.0717778352437675,-2.5414703582176026,-0.5112987085238174,-1.4344767245799992,0.235846161176069,-0.0534172617274490,-0.0622323407974394,0.871549570540896,0.432328746269268,-0.231285972854435,0.489879437478950,-0.787523096658685,0.373932492522947,-0.0204812798742532,-0.439202945548364,-0.898154379712282
0.7567664103133582,-1.0135010568374017,-1.8055377447732783,-2.870765499489343,-0.17550169621431966,1.668041803598853,-0.316950215838577,0.0880377398221379,0.711442777146916,-0.301694809849107,0.0472131595156231,-0.952234823601124,-0.885848471079164,0.355387288476823,0.298282351934872,0.352495004215406,0.933526000043729,-0.0653947952480734
-0.9625743197616679,2.6905034459326096,-0.6385208430206286,-2.980878787676128,-1.518142892149051,-1.6463486065714934,-0.0613407983676198,0.285039481856769,1.35805520126018,-0.960271107391412,0.0356042180472523,-0.276788258361000,-0.233197956313772,-0.647181434260868,0.725792604205310,-0.153290943895430,0.761504123958163,0.629772463445615
-2.5066219225934336,1.8884132061752723,0.9546014585679794,-2.3437870519839215,0.8073872861228395,-2.121242186909691,0.855830324464181,-0.672136628210365,0.952010450720847,0.577886456294889,-0.812425220480616,-0.0775403427768881,0.636973426674407,0.508393442313566,-0.579483357416956,0.510207896196834,0.285484446055447,0.811286961388395
0.9615804185855987,-2.7675510868382034,-1.37296920698138,2.4599411881513635,-2.306920684435444,2.845993538606497,-0.0288032736286498,0.0801803856545531,1.03314752608894,0.0428494350606538,0.772281267009473,-0.633834024442697,-0.587151622071213,-0.493831503760434,-0.641391782448802,-0.808342067824090,0.399639951105932,0.432285797668536
-2.7204582793158147,-0.006100798447979727,-0.7070839202593175,1.8733302066235966,0.05191676079653318,-2.153098836422895,-0.0956821985070238,-0.0475735706968399,1.35380648846699,-0.762604132019855,0.169001494245680,0.624398456731734,-0.0350471996838009,-0.974644881644328,0.220995584749643,0.645915344004589,0.146648728692887,0.749191243109657
2.895995941323549,-2.0858174020519504,0.23410026496083658,2.125943542373153,-2.6311212475470196,-0.9411135041917844,0.564680439634884,0.533152596944275,1.14557705495188,0.695906834546195,0.635763476916007,0.333943826191719,0.715807793448099,-0.651476469923794,-0.251391352227152,0.0577311048816753,0.413984553522595,-0.908451379532135
-2.793648917447987,2.006461658123251,1.500533480549584,-2.5914903042531545,0.2663947090542145,2.8922389861631377,0.814069903748436,-0.836485773929416,0.543881884785842,0.422696214492278,0.704046836743579,0.570653977402469,-0.0298369735001703,0.640141964779815,-0.767677028404647,-0.905780141792835,0.307467586257801,0.291592212060874
1.171026865464989,-1.4771207757973908,2.4340008276593688,-2.585158188272136,-0.8674548893195659,-3.05277879106888,0.660857494725151,-0.166602325498673,-0.0300028592360405,-0.708057319104454,0.704165388757545,0.0529711066388863,0.659592100734942,0.632717397594870,0.405717827349060,0.252176710880841,0.322210800651857,-0.912462112327197
-1.1081582039628732,-1.9689147039498465,-0.7292305901396601,-1.9662768879957593,2.235016295242123,-1.6857126397360165,-0.182139147857430,0.0610455799048081,1.20686282485705,0.782933095876734,-0.577629250602717,-0.230998303519781,-0.267560014240647,-0.647875661391939,0.713210183715504,-0.561629242615106,-0.496589947767876,-0.661793787833854
-0.911128829673868,2.8341436351270914,-0.19601365052715458,-0.1156202494411267,-2.0304497884016914,2.845993011649428,-0.156249863706078,0.395148635519285,1.26603587097062,-0.437271398195114,0.882261558666801,0.174379661713508,0.492833389396464,0.397270062822164,-0.774139359212065,-0.752269216847588,-0.252568880276452,-0.608522790123275
2.9191093780401207,2.4074233123291027,3.0186074933756286,-0.16836320971865248,1.2965447385326643,1.6367050256265312,0.112403120383798,-0.187405411515877,-0.0182967871957701,0.725317752288180,0.210524493532608,-0.655433898908548,0.683599626087125,-0.332664558833218,0.649635161078773,-0.0812755155576655,-0.919246283059736,-0.385201975139921
-2.111635161001057,2.1853006692056214,1.8280183987082594,0.09520557490664494,0.05790760381075488,2.213264117847774,1.08049757498354,0.0802913626024727,0.285342439955415,0.149352891651396,0.281592753060262,0.947839245431053,0.753165704094068,-0.653487762930519,0.0754663227973412,0.640652117714328,0.702608899120989,-0.309686291178895
0.6431033113381441,-0.8684272959615753,0.16228727424005118,-2.2608001553572032,-1.6142660338435895,0.11706691497980914,0.788435326434058,-0.101672530255786,1.24484308023595,0.260167730868401,0.573188666871055,0.777024776944320,-0.101761508769850,-0.783978535252824,0.612390603778112,0.960186100267896,-0.238395487443492,-0.145637373015683
1.8531195728941032,-1.6643436487843457,0.2785018268042303,-0.03633006932049554,-2.738380931401535,-2.3344224973306535,0.719222296536130,0.138858946947919,1.14308545333794,0.642064088020771,-0.449071654944290,-0.621360085296483,-0.635767453037375,-0.764814846968437,-0.104201705912212,-0.428431386026309,0.461944692124764,-0.776565289518745
1.415515230267692,2.4427452897993467,-3.0817455517316104,-0.6247333192835449,1.9243684488407355,1.2668162507591596,-0.125610086620861,-0.0366580279701747,0.0922046109063767,0.892287814787978,0.406373323851225,0.196680393641569,-0.329478295066716,0.288307470151213,0.899067770379373,0.308652731497431,-0.867029136948185,0.391144432431372
0.3119849759747986,-2.2913507713385055,-0.339366101515691,2.414581014329454,-1.4630644580649534,-0.011234211506367942,-0.249490880895524,-0.409962006505558,1.36551359084166,0.232060122329902,-0.434086397394341,-0.870469470585519,0.335028254435428,0.875811273510592,-0.347434428233163,0.913183534868091,-0.211006191352190,0.348672079261964
1.3554460724763713,-1.5054766569839013,-2.552822367977946,-0.0033547566309266585,3.0253772516990702,-1.161139836018499,-0.0402208823828265,0.00604070846158780,0.346185295147224,0.216287222682096,0.866445064830168,0.449991985412976,-0.959026687326858,0.274930735456594,-0.0684171301368910,-0.182996312256115,-0.416756572033054,0.890407945476634
0.5845466547035927,-0.1917628854207689,2.3057357831797107,2.7145874574224393,-1.8372672350724513,-2.6026396880791083,0.647994331626038,0.225226007346196,0.0516987720608400,-0.786336866595366,-0.234630575530648,-0.571509252120330,0.281185052423579,0.687781648391758,-0.669246868075649,0.550099353323134,-0.686953344239383,-0.474853455617411
-0.5114969363935371,0.8317379537024201,1.6432471742246921,0.23490038018621684,-0.14423081738333154,1.0352479407041173,1.08649647319313,0.356819590121130,0.431698719079750,-0.250843534437363,-0.145864029329533,0.956975029025693,0.921812503133672,0.265814305666780,0.282142630542288,-0.295532113817443,0.952925201603274,0.0677814860559512
-0.1635133746710049,-0.635839910731749,-0.3407571200645054,-1.6761722334084859,-0.4263948031770197,-1.1074789641710483,0.295544638868594,-0.244915478739677,1.41788147999257,-0.878377142885737,-0.464825967114227,0.111312241699699,0.457793694454580,-0.751222699102061,0.475488579959016,-0.137399156378472,0.468616342704924,0.872651244871825
2.541035615830044,-0.37324812448627087,-1.3920389765974084,-1.3034846430513831,0.6726191396499783,2.93577206940461,0.178119790968219,-0.155151815830675,1.00893395668634,-0.317496770266903,0.255359633437906,0.913229028492055,-0.942606257504963,-0.189992286530873,-0.274584002394999,0.103388801050073,-0.947994930719162,0.301025525741921
-0.9462887211657658,-2.879151909049266,2.301495073633972,-2.91206665946962,1.9730042572287712,-2.791415062244193,-0.604053184371640,0.519339922945130,0.193458389311510,-0.882768471153326,-0.457850973276721,-0.105320048457922,0.396446813521403,-0.846252288785308,0.355931155947824,-0.252090758232715,0.272451004760834,0.928558398604238
-1.513723193907382,-1.608583785760625,0.9047763119421104,0.15660243058347767,-1.0613660767297772,0.6193967259659776,-1.03406839330646,-0.00632671476777476,0.999931810998079,-0.732929636954769,0.664299892288738,0.146696286178356,-0.649625159011775,-0.747437104599066,0.139014126791098,0.201993316850526,0.00658997524553216,0.979364728879893
-1.0403942574026823,-0.7282588916672301,1.6428617396858467,-0.08393765260186026,0.25766203400808907,2.7260627439473177,-0.225904308120775,-1.11595010214952,0.392868160019775,0.409424310775021,-0.888565076167594,-0.206939216103851,-0.381493534738872,0.0393026958805547,-0.923535587321334,0.828754738567955,0.457063894342791,-0.322890352580194
-1.5981228611358904,3.0665776935455975,2.6930369177156726,-2.928337408971785,-0.7143906739827952,-0.6760697916934957,0.0370898734225975,0.496870200779080,-0.0802535106164877,-0.396432631594238,0.903404274039342,-0.163407118127447,0.905176532898391,0.354907825971960,-0.233871501799398,-0.153286049258620,-0.240626583550752,-0.958437392003973
1.9389286795342286,-0.15923107176488616,0.8485453216073275,-2.6957285117151772,-1.8188281470750112,1.0741760820832589,-0.263692410072662,1.04228991320627,0.854559357012996,0.588337659543153,0.642736964989148,-0.490660771001538,0.806508953194846,-0.510198047848405,0.298732757474355,-0.0583275816388714,-0.571478036155560,-0.818541842187646
-0.4356440092276306,-1.2125914793134442,1.3608098818220737,-1.5436845272127677,-0.5023323773527033,0.5108173570748238,-0.0427833678765465,-1.17350655994869,0.625260716966627,-0.788786516210679,0.454564930045727,0.413746971247820,-0.457322078145451,0.0157479574466673,-0.889161694337416,-0.410697393082726,-0.890574379941833,0.195460801968763
2.255108500743246,1.5558747524187426,1.613770364707741,0.031003748113679563,-0.8567234759559188,-0.09672187750221317,-0.879367337194289,-0.692823396457977,0.515769783963592,-0.614610770282447,0.562440800892154,-0.553094880237206,-0.388999057219518,-0.826076525946068,-0.407771145084104,-0.686245826606722,-0.0354671506138817,0.726504471212799
-0.8730617994462966,2.741709948558542,-2.5558743622210893,2.1634407910583384,-2.690730339421742,-2.181585423550976,0.0508251964333513,-0.0424033355700989,0.344029722018044,-0.791622272824005,0.553390979298876,0.259022395169969,-0.439484605169166,-0.810209874248488,0.387831460159631,0.424484933758854,0.193179666892974,0.884586998158384
-2.9029403661946787,1.7530635147381748,2.7832219644113083,1.206683441779596,-0.8219579279296725,3.010844955292982,0.146725255430319,-0.495262110185359,-0.0447300243091269,-0.498782452858859,-0.754056494346208,-0.427334609006112,-0.315837621216673,0.617272914790461,-0.720569736868182,0.807132369406836,-0.224439194438927,-0.546044307959814
0.44224054823168757,1.5849826603366486,-1.1369194589068576,0.3786687550251724,-2.198601525010749,1.265820186690152,0.0426641051606193,-0.0190076685841250,1.02339195233625,-0.544145882264392,-0.820959814079530,0.173003590948886,-0.754716391990695,0.569040919486262,0.326489815477874,-0.366481140681555,0.0470894427311688,-0.929233102029848
-2.0797661468053588,2.721484435617244,-2.8246110682981946,-2.7874366518114453,2.434451490820712,-2.4066681424665526,0.113769974135498,0.0568857388000184,0.186967793775484,0.199925966191781,-0.581646030732857,0.788490648628755,0.690322027539219,0.654705667665220,0.307922046987837,-0.695330932963883,0.482750850501322,0.532415730424850
-1.9133833575654344,3.0559854661245422,-0.4075733223485254,2.316078132153492,0.25511765369207895,-0.3981984419642597,0.111778131973248,0.289556730217266,1.40972348471355,-0.919197923511675,-0.0212959346325801,-0.393219608590352,0.198044671844077,-0.888072032719257,-0.414857050869404,-0.340372568468725,-0.459210788059266,0.820531514790255
-3.005920219011373,-0.0374511617267137,-2.0652236494775744,1.7430427810518525,2.6780064577458527,2.772516749796452,0.140746108444289,-0.0303986427447520,0.582793786168001,0.204501900778377,0.595966605209039,-0.776532535090220,-0.743576442614706,-0.421345594737344,-0.519193570630351,-0.636610592565416,0.683587372082784,0.356980753210118
-0.876784127638397,0.061358881113443786,1.1340186128423335,-2.6215603451047715,2.0161752283847907,0.06917011395345707,0.662026781013132,-0.768439092353588,0.808018573810461,-0.329331498907009,-0.466021703472395,-0.821197013949972,0.573746315071505,-0.789503952653354,0.217941906678361,-0.749903947028906,-0.399383625900484,0.527386755230970
-1.9444714429063341,2.1140595265366597,0.29838541507998295,0.3042105950555758,-2.4947407263162305,-0.9366063326408378,0.720553564457342,0.105067056017941,1.15399776863013,0.0594208133262928,-0.667241076416156,-0.742467853099817,-0.913266936272631,0.263940641599894,-0.310288318863340,0.403004553392196,0.696508925753896,-0.593685646020106
-2.181373733698262,-0.9412931216973539,-1.2929852342608186,-1.4424367865312173,-1.860968533821181,-2.445844317869849,0.0986245590397267,-0.0931814266659500,1.01546783443852,-0.546235341002315,0.807269028300183,-0.223480800489357,0.289571623883331,-0.0683607990304441,-0.954712038154694,-0.785986785437042,-0.586211154024894,-0.196421119066018
-0.6151366522991908,-2.350198793078173,0.7250140500099729,-1.0859119623262985,-0.7256340622009776,1.772561359659405,-0.997777967858284,-0.237345082583786,1.08542447215129,-0.397082879155165,0.904163916321958,-0.157520790701371,-0.669280327266999,-0.402711538791494,-0.624409529121366,-0.628004005254126,-0.142516767243463,0.765048979111304
-2.766097738630794,-2.4046617287864334,2.9422023072577534,-2.365629035253258,-1.3005889190990363,1.423922233721684,0.0707160020848373,0.295862360937854,-0.0269211077906229,0.381660026427201,-0.281938874143641,-0.880253426846044,-0.884001851771694,-0.389487108052858,-0.258535333610007,-0.269956200691528,0.876818261618243,-0.397886146781913
-1.1723812142848125,-1.4247081769168657,0.6262597804084469,-2.4574056652482974,0.31102038655029984,0.08177172342211536,-0.863594568867795,-0.500352328211052,1.15425349733449,0.283300608971506,-0.865482595029400,-0.413135138492902,0.946653720942191,0.321353473647565,-0.0240557186745129,0.153582217664277,-0.384280916356537,0.910351953774749
1.0705873560817354,0.49542999326104775,0.6775715125954505,0.524785469584907,0.6106032050607388,-1.9634125282157497,-0.0236094042867014,1.07091486226131,1.06817519961313,0.957998981562170,-0.0465726251126783,-0.282964559469838,0.282238649131939,0.327870097752246,0.901577808032180,0.0507867725104039,-0.943574156910863,0.327243814529671
-0.10633686410793342,-2.752814357142965,-2.2295597500283337,-0.9095553471523519,-2.329417091885803,0.5355623208513465,0.120568427036101,-0.0246555683475054,0.449368523948228,0.714670901560754,0.314439642793921,-0.624798538332134,-0.605092785737976,-0.170149187054059,-0.777760872500475,-0.350867814297914,0.933904152032999,0.0686644864928738
-0.35594051745577904,-3.140555613113011,-1.6414443479303609,-1.026863542760037,0.3998609422969004,-1.712519395780742,0.298365051231502,-0.0750480112919901,0.838623489098841,0.130248049964625,-0.0406855784518908,0.990646318918335,0.379368040671889,0.925169555858439,-0.0118820296865250,-0.916032387635494,0.377367164203160,0.135936338718096
0.17618243452874482,-0.18978120642406848,0.05205439440907078,0.7036982812248267,0.18051742402251847,0.7548285993883428,0.681392535336646,0.00235130149695030,1.38627006228319,0.109465513315852,-0.975768979901648,0.189452366721015,0.984648735814673,0.132518546373091,0.113603265471244,-0.135956494707183,0.174108393619778,0.975295903209932
-1.4005631191859598,-3.036561762800869,-1.8293891540227485,-1.820167988452284,-1.841808573476454,-2.8499267727735,-0.0326684733778621,-0.227854456684262,0.732080196850634,-0.0954250631384537,-0.289653116042797,-0.952362919107899,0.990933029492833,-0.118545582673952,-0.0632350843175682,-0.0945821779468994,-0.949762084521798,0.298339059493775
2.6882202398895183,-0.07726494598667033,-1.5419009560161254,0.04703349497895637,1.264904313699379,1.6774877640641153,0.188606316637929,-0.115867379421942,0.984200762305030,-0.412377745821749,0.885714909516962,0.213198719063536,-0.907852766875180,-0.380059964528242,-0.177081272414314,-0.0758152255688389,-0.266577422941537,0.960827002716824
2.5877197840231396,3.002302762962321,1.6923588637607176,-0.9523976016431352,0.9270984805932745,1.278926644051702,0.793005107498861,-0.743451045664891,0.341772854840722,0.00698753913161509,0.999974529123411,-0.00145444191941078,0.533050491957191,-0.00495539549363655,-0.846068919816641,-0.846054577034532,0.00513664870459693,-0.533071540713819
-0.969969020420772,-3.1244215847217696,2.2736522407984037,2.17973652036528,-2.906642008428468,1.2991547132851151,-0.389208211382860,0.580449536215349,0.162872577700781,0.355901586595302,-0.685233706655711,0.635443803905446,0.819787342606875,-0.0975144965714099,-0.564304559488920,0.448645487618572,0.721765675424718,0.527040355398137
2.8871955314535365,1.5782078629511274,-1.241069061587168,-0.24242662042296725,-2.017778359554308,-1.3297233148991918,0.0426890424996823,0.0807671907143371,0.966392172124271,-0.813875217740219,0.552710053180678,0.179216983183302,0.526565363025633,0.832003668260984,-0.174639097747181,-0.245633972426444,-0.0477649778946682,-0.968185136467570
2.7241365113005447,-2.351928922222293,-2.802424116039703,0.9674571647111962,-1.3030308758690536,1.534670851432029,0.0983605577009713,-0.0468468724872184,0.0992755255031398,0.498260453766481,0.528324009875132,0.687466552496834,0.811675604320803,-0.00546710559323408,-0.584082891469090,-0.304826563086094,0.849025235988833,-0.431551752506261
-2.2870208410724064,-3.060001860570323,0.3538141085322808,-0.37879409351522053,-2.413460618994809,2.1498898945977674,0.426048331923396,0.620192502635397,1.14308531718364,-0.196166338214692,0.691350504388606,-0.695379930565342,0.790372402430697,-0.308249959944724,-0.529427452697727,-0.580370772202880,-0.653464951069066,-0.485956093178115
2.79052203047116,-0.8917761064577201,-1.5397079216227798,-0.16407035885282806,-1.3276893202505877,0.2135477322543431,0.0560203236416334,-0.213869571186721,0.794524380716157,0.141149585416848,-0.987981849596141,-0.0629972968089940,-0.944681738988276,-0.115386631192329,-0.307021721323055,0.296062842245929,0.102848384579797,-0.949615186920780
0.5539654434424639,-1.4547261846077981,1.4363902845987324,1.675245883101483,-1.2513895728775917,0.6040550980179424,0.617527379743967,-0.931448512826856,0.550623199603920,0.586684065190890,-0.604721763623654,-0.538621756199087,-0.421942309789967,0.339434762046901,-0.840683489503197,0.691206550070382,0.720482915074369,-0.0560167316588492
3.105277769462843,1.6757880830491194,2.7804963598758814,-2.0549227171511717,1.1058451230702326,0.5596061554354548,-0.0432257360669284,-0.524440484583968,-0.0172794619163261,-0.619194723633034,-0.227097551197530,-0.751681180065788,0.500408052840273,0.623588279985364,-0.600607557159833,0.605136079636322,-0.748040346040894,-0.272481129286787
-0.25698553974579896,-1.675116602532688,-1.5573869042426172,0.4526798987693774,-0.15708689284640975,2.915473831811414,0.0983084506592106,0.279504302502651,0.865686903313338,-0.254536693715609,-0.923875005692019,0.285772716349722,-0.0529658498179170,0.308380537829791,0.949787377596099,-0.965611562847811,0.226619544049892,-0.127427987307447
1.8364591659837126,1.6862676286749583,-1.7324890869683407,0.2125420384184742,1.274589107237773,-1.3324729601529932,0.256125849841932,0.0809013449809265,0.853542228222239,-0.514078027151095,-0.709386444559962,0.482176994759201,0.801632080791947,-0.597330377321874,-0.0241335321426623,0.305138966776798,0.374122029026739,0.875741353569251
3.0787112321452854,-2.389654118586349,1.651201140925437,-0.6475437819393801,-2.150612779167396,-2.5633038534646806,0.734087265555727,0.670086833150616,0.490952107002797,-0.0880638579775505,0.707706098529332,-0.700997029253692,-0.995910200905283,-0.0482899389660894,0.0763606805067270,0.0201898155243898,0.704854708361264,0.709064321095095
-2.5947612627291146,3.0995379131004395,2.1549945006576072,0.31856443522302724,-0.6368874424642086,1.1783230012582226,0.834768757402530,0.439947170879186,0.158475305685049,-0.306133200542290,-0.0659530213581478,0.949701354373819,0.943392629522056,0.112741367331148,0.311929047470356,-0.127643292378387,0.991433095607583,0.0277057186293889
0.14337441697232567,0.9560952401863183,0.11239802335316007,2.501004381108851,2.3112905918914057,2.912802717546887,0.248131753142270,0.584037259873094,1.21319048450425,-0.450126985411295,-0.561374895812166,-0.694437847007506,-0.418818668423605,0.819557120759855,-0.391046095481972,0.788654943549090,0.114823134270482,-0.604019062490485
